tree_id,plot,species,year,calibration,elevation,status,dbh,ht,beetles,notes,count,ingrowth
180,4,PIBA,2013,FALSE,10030,1,9.8,3.7,NA,,2,no
180,4,PIBA,1995,FALSE,10030,1,5.6,2.4,NA,,2,no
181,4,PIBA,1995,FALSE,10030,1,4.1,2.1,NA,,2,no
181,4,PIBA,2013,FALSE,10030,1,5.3,2.1,NA,Contorted,2,no
182,4,PIBA,2013,FALSE,10030,1,23.8,,NA,,2,no
182,4,PIBA,1995,FALSE,10030,1,19.8,4.3,NA,,2,no
183,4,PIBA,2013,FALSE,10030,1,30.9,,NA,Weather beaten - sap from mechanical damage,2,no
183,4,PIBA,1995,FALSE,10030,1,29.2,8.2,NA,,2,no
184,4,PIBA,2013,FALSE,10030,1,13.5,4.6,NA,,2,no
184,4,PIBA,1995,FALSE,10030,1,10.9,2.7,NA,,2,no
185,4,PIBA,1995,FALSE,10030,1,7.6,1.8,NA,,2,no
185,4,PIBA,2013,FALSE,10030,1,5.2,3.4,NA,New leader,2,no
186,4,PIBA,1995,FALSE,10030,1,80.5,16.8,NA,,2,no
186,4,PIBA,2013,FALSE,10030,1,81,,NA,50% of bole bark alive; dead top,2,no
187,4,PIBA,2013,FALSE,10030,1,41.2,,NA,,2,no
187,4,PIBA,1995,FALSE,10030,1,36.8,12.2,NA,,2,no
188,4,PIBA,2013,FALSE,10030,1,48.3,,NA,,2,no
188,4,PIBA,1995,FALSE,10030,1,47.8,11.6,NA,,2,no
189,4,PIBA,1995,FALSE,10030,1,99.8,16.8,NA,,2,no
189,4,PIBA,2013,FALSE,10030,1,102.2,,NA,,2,no
190,4,PIBA,1995,FALSE,10030,1,72.1,16.8,NA,,2,no
190,4,PIBA,2013,FALSE,10030,1,74,,NA,,2,no
191,4,PIBA,2013,FALSE,10030,1,40.9,,NA,,2,no
191,4,PIBA,1995,FALSE,10030,1,37.6,9.1,NA,,2,no
192,4,PIBA,1995,FALSE,10030,1,104.9,13.7,NA,,2,no
192,4,PIBA,2013,FALSE,10030,1,107.3,,NA,Dead top,2,no
193,4,PIBA,1995,FALSE,10030,1,50,13.7,NA,,2,no
193,4,PIBA,2013,FALSE,10030,1,53.9,,NA,,2,no
194,4,PIBA,1995,FALSE,10030,1,119.4,16.8,NA,,2,no
194,4,PIBA,2013,FALSE,10030,1,120,,NA,,2,no
195,4,PIBA,1995,FALSE,10030,1,70.1,9.1,NA,,2,no
195,4,PIBA,2013,FALSE,10030,1,69.9,,NA,40% of bole bark alive,2,no
196,4,PIBA,2013,FALSE,10030,0,67.5,,NA,Loss of bark reason for DBH shrink,2,no
196,4,PIBA,1995,FALSE,10030,1,68.6,9.1,NA,,2,no
197,4,PIBA,1995,FALSE,10030,1,96,11.6,NA,,2,no
197,4,PIBA,2013,FALSE,10030,1,96.1,,NA,,2,no
198,5,PIBA,2016,FALSE,10692,1,74.1,17.8,0,cones,2,no
198,5,PIBA,1995,FALSE,10692,1,72.1,15.2,NA,,2,no
199,5,PIBA,1995,FALSE,10692,1,72.1,16.8,NA,,2,no
199,5,PIBA,2016,FALSE,10692,1,70.7,17.3,0,cones,2,no
200,5,PIBA,2016,FALSE,10692,1,63.8,17.3,0,cones.,2,no
200,5,PIBA,1995,FALSE,10692,1,61.5,16.8,NA,MANY DEAD BRANCHES,2,no
201,5,PIBA,1995,FALSE,10692,1,94.7,12.2,NA,MANY DEAD BRANCHES,2,no
201,5,PIBA,2016,FALSE,10692,1,97,15.4,0,cones,2,no
202,5,PIBA,1995,FALSE,10692,1,76.2,7.6,NA,SNAG TOP,2,no
202,5,PIBA,2016,FALSE,10692,1,77.9,10.9,0,cones,2,no
203,5,PIBA,1995,FALSE,10692,1,69.6,10.7,NA,,2,no
203,5,PIBA,2016,FALSE,10692,1,72.9,13.7,0,cones,2,no
204,5,PIBA,2016,FALSE,10692,1,83,20.2,0,cones,2,no
204,5,PIBA,1995,FALSE,10692,1,80,15.2,NA,MANY DEAD BRANCHES,2,no
205,5,PIBA,2016,FALSE,10692,1,61.5,23.3,0,cones,2,no
205,5,PIBA,1995,FALSE,10692,1,59.9,15.2,NA,,2,no
206,5,PIBA,1995,FALSE,10692,1,94.5,19.8,NA,,2,no
206,5,PIBA,2016,FALSE,10692,1,99.9,20.1,0,cones,2,no
207,5,PIBA,2016,FALSE,10692,1,115.8,18.6,0,cones,2,no
207,5,PIBA,1995,FALSE,10692,1,111.2,18.3,NA,,2,no
208,5,PIBA,2016,FALSE,10692,1,71.9,20.9,0,cones,2,no
208,5,PIBA,1995,FALSE,10692,1,66,16.8,NA,,2,no
209,5,PIBA,2016,FALSE,10692,1,78.4,18.8,0,cones,2,no
209,5,PIBA,1995,FALSE,10692,1,73.9,13.7,NA,,2,no
210,5,PIBA,2016,FALSE,10692,1,34.9,12.6,0,cones,2,no
210,5,PIBA,1995,FALSE,10692,1,34.3,9.8,NA,,2,no
211,5,PIBA,1995,FALSE,10692,1,93.7,12.2,NA,,2,no
211,5,PIBA,2016,FALSE,10692,1,99.8,18.5,0,cones,2,no
212,5,PIBA,1995,FALSE,10692,1,98.8,12.8,NA,,2,no
212,5,PIBA,2016,FALSE,10692,1,104.5,21.8,0,cones,2,no
213,5,PIBA,2016,FALSE,10692,1,103.6,19.2,0,cones,2,no
213,5,PIBA,1995,FALSE,10692,1,94.2,13.7,NA,,2,no
214,5,PIBA,2016,FALSE,10692,1,48.3,11.4,0,,2,no
214,5,PIBA,1995,FALSE,10692,1,47.8,9.8,NA,,2,no
215,5,PIBA,1995,FALSE,10692,1,102.6,12.2,NA,,2,no
215,5,PIBA,2016,FALSE,10692,1,100.8,15.5,0,"cones, twin bole. One leader dead",2,no
216,5,PIBA,1995,FALSE,10692,1,98,13.7,NA,,2,no
216,5,PIBA,2016,FALSE,10692,1,101.9,20.8,0,cones,2,no
217,5,PIBA,2016,FALSE,10692,1,116.4,20.0,0,cones. Twin bole,2,no
217,5,PIBA,1995,FALSE,10692,1,119.1,15.2,NA,,2,no
218,5,PIBA,2016,FALSE,10692,1,45.1,18.4,0,cones,2,no
218,5,PIBA,1995,FALSE,10692,1,42.2,12.2,NA,,2,no
219,5,PIBA,1995,FALSE,10692,1,46.2,12.2,NA,,2,no
219,5,PIBA,2016,FALSE,10692,1,48.2,18.4,0,cones,2,no
220,5,PIBA,1995,FALSE,10692,1,108.7,19.8,NA,,2,no
220,5,PIBA,2016,FALSE,10692,1,110.5,23.4,0,cones. Only 1/3 bole at base with live bark,2,no
221,5,PIBA,2016,FALSE,10692,1,70.6,16.3,0,cones,2,no
221,5,PIBA,1995,FALSE,10692,1,69.6,12.2,NA,,2,no
222,5,PIBA,2016,FALSE,10692,1,72.7,13.6,0,old dead leader. Cones,2,no
222,5,PIBA,1995,FALSE,10692,1,71.4,12.2,NA,,2,no
223,5,PIBA,2016,FALSE,10692,1,11.3,3.7,0,,2,no
223,5,PIBA,1995,FALSE,10692,1,11.2,3.7,NA,,2,no
224,5,PIAL,2016,FALSE,10692,1,78.9,11.7,0,,2,no
224,5,PIAL,1995,FALSE,10692,1,75.9,9.8,NA,,2,no
225,5,PIBA,1995,FALSE,10692,1,89.4,14.3,NA,,2,no
225,5,PIBA,2016,FALSE,10692,1,90.4,15.9,0,cones,2,no
226,5,PIBA,1995,FALSE,10692,1,82.6,15.2,NA,,2,no
226,5,PIBA,2016,FALSE,10692,1,86.2,16.6,0,cones,2,no
227,5,PIBA,1995,FALSE,10692,1,74.9,9.1,NA,,2,no
227,5,PIBA,2016,FALSE,10692,1,74.7,13.7,0,,2,no
228,5,PIBA,1995,FALSE,10692,1,80.8,16.8,NA,,2,no
228,5,PIBA,2016,FALSE,10692,1,83.4,15.4,0,cones,2,no
229,5,PIBA,2016,FALSE,10692,1,12.2,4.5,0,,2,no
229,5,PIBA,1995,FALSE,10692,1,9.9,4,NA,,2,no
230,5,PIBA,2016,FALSE,10692,1,42.1,5.8,0,,2,no
230,5,PIBA,1995,FALSE,10692,1,41.4,6.1,NA,,2,no
231,5,PIBA,2016,FALSE,10692,1,54,12.4,0,,2,no
231,5,PIBA,1995,FALSE,10692,1,51.6,13.7,NA,,2,no
232,5,PIBA,1995,FALSE,10692,1,117.1,15.2,NA,,2,no
232,5,PIBA,2016,FALSE,10692,1,115.5,15.8,0,twin bole. Cones,2,no
233,5,PIBA,1995,FALSE,10692,1,114.1,19.8,NA,,2,no
233,5,PIBA,2016,FALSE,10692,1,117.2,22.5,0,cones,2,no
234,5,PIBA,2016,FALSE,10692,1,85,16.4,0,cones. DOUT actually 57.1,2,no
234,5,PIBA,1995,FALSE,10692,1,81.3,16.8,NA,,2,no
235,5,PIBA,2016,FALSE,10692,1,80.5,18.7,0,cones. DOUT 57.0,2,no
235,5,PIBA,1995,FALSE,10692,1,74.7,15.2,NA,,2,no
236,5,PIBA,2016,FALSE,10692,1,82.9,14.9,0,cones,2,no
236,5,PIBA,1995,FALSE,10692,1,83.8,12.2,NA,,2,no
237,5,PIBA,2016,FALSE,10692,1,95.7,18.9,0,cones,2,no
237,5,PIBA,1995,FALSE,10692,1,91.7,12.2,NA,,2,no
238,5,PIBA,2016,FALSE,10692,1,40.5,13.2,0,cones,2,no
238,5,PIBA,1995,FALSE,10692,1,39.4,15.2,NA,,2,no
239,5,PIBA,2016,FALSE,10692,1,45.4,10.7,0,cones,2,no
239,5,PIBA,1995,FALSE,10692,1,43.2,13.7,NA,,2,no
240,5,PIBA,2016,FALSE,10692,1,22.8,5,0,,2,no
240,5,PIBA,1995,FALSE,10692,1,21.1,4.3,NA,,2,no
241,5,PIBA,2016,FALSE,10692,1,94.7,17.2,0,"cones. Twin bole, dead leader",2,no
241,5,PIBA,1995,FALSE,10692,1,96.8,12.8,NA,DEAD LEADER,2,no
242,5,PIBA,1995,FALSE,10692,1,85.8,17.7,NA,,2,no
242,5,PIBA,2016,FALSE,10692,1,88.3,18.0,0,cones,2,no
243,5,PIBA,1995,FALSE,10692,1,76.7,13.7,NA,,2,no
243,5,PIBA,2016,FALSE,10692,1,136.9,14.6,0,"@DBH, boles combined--DBH measured around both boles. Cones",2,no
244,5,PIBA,1995,FALSE,10692,1,86.1,16.8,NA,,2,no
244,5,PIBA,2016,FALSE,10692,1,136.9,15.0,0,"@DBH, boles combined--DBH measured around both boles. Cones",2,no
245,5,PIBA,2016,FALSE,10692,1,93.9,17.2,0,cones,2,no
245,5,PIBA,1995,FALSE,10692,1,90.7,19.8,NA,,2,no
246,5,PIBA,1995,FALSE,10692,1,85.1,12.5,NA,,2,no
246,5,PIBA,2016,FALSE,10692,1,87,12.7,0,cones,2,no
247,5,PIBA,2016,FALSE,10692,1,44.5,12.4,0,cones,2,no
247,5,PIBA,1995,FALSE,10692,1,43.4,9.1,NA,,2,no
248,6,PIBA,2016,FALSE,10727,1,14,5.8,0,bole wound,2,no
248,6,PIBA,1995,FALSE,10727,1,9.9,3.7,NA,,2,no
249,6,PIBA,1995,FALSE,10727,1,6.6,2.7,NA,DOUBLE STEM,2,no
249,6,PIBA,2016,FALSE,10727,1,4.8,2.7,0,double stem,2,no
250,6,PIBA,1995,FALSE,10727,1,0,1.2,NA,,2,no
250,6,PIBA,2016,FALSE,10727,1,2.4,1.8,0,double stem,2,no
251,6,PIBA,2016,FALSE,10727,1,17.5,6.3,0,,2,no
251,6,PIBA,1995,FALSE,10727,1,12.7,4.3,NA,,2,no
252,6,PIBA,1995,FALSE,10727,1,7.1,3,NA,,2,no
252,6,PIBA,2016,FALSE,10727,1,10.7,4.5,0,double stem,2,no
253,6,PIBA,2016,FALSE,10727,1,14,5.1,0,,2,no
253,6,PIBA,1995,FALSE,10727,1,8.4,3.4,NA,,2,no
254,6,PIBA,2016,FALSE,10727,1,4.2,2.4,0,Actual DOUT 5.1,2,no
254,6,PIBA,1995,FALSE,10727,1,0.8,1.5,NA,,2,no
255,6,PIBA,2016,FALSE,10727,1,5.7,2.1,0,snow mold,2,no
255,6,PIBA,1995,FALSE,10727,1,1.8,1.8,NA,,2,no
256,6,PIBA,2016,FALSE,10727,1,0.8,0.9,0,,2,no
256,6,PIBA,1995,FALSE,10727,1,1.3,1.5,NA,,2,no
257,6,PIBA,1995,FALSE,10727,1,1.5,1.8,NA,,2,no
257,6,PIBA,2016,FALSE,10727,1,4.5,2.5,0,,2,no
258,6,PIBA,1995,FALSE,10727,1,5.3,2.4,NA,,2,no
258,6,PIBA,2016,FALSE,10727,1,9.8,3.7,0,,2,no
259,6,PIBA,2016,FALSE,10727,1,21,6.7,0,,2,no
259,6,PIBA,1995,FALSE,10727,1,16.3,4.6,NA,,2,no
260,6,PIBA,2016,FALSE,10727,1,1.9,1.8,0,,2,no
260,6,PIBA,1995,FALSE,10727,1,0,1.2,NA,,2,no
261,6,PIBA,1995,FALSE,10727,1,0,1.2,NA,,2,no
261,6,PIBA,2016,FALSE,10727,1,0.7,1.4,0,,2,no
262,6,PIBA,1995,FALSE,10727,1,5.6,2.7,NA,,2,no
262,6,PIBA,2016,FALSE,10727,1,9,3.5,0,,2,no
263,6,PIBA,2016,FALSE,10727,1,2.1,1.7,0,,2,no
263,6,PIBA,1995,FALSE,10727,1,0,1.2,NA,,2,no
264,6,PIBA,1995,FALSE,10727,1,133.1,22.3,NA,,2,no
264,6,PIBA,2016,FALSE,10727,1,134.6,16.8,0,dead top,2,no
265,6,PIBA,2016,FALSE,10727,1,0,1.3,0,,2,no
265,6,PIBA,1995,FALSE,10727,1,0,0.9,NA,,2,no
266,6,PIBA,2016,FALSE,10727,1,22.4,6.4,0,bole scar w/ pitch,2,no
266,6,PIBA,1995,FALSE,10727,1,19,6.1,NA,,2,no
267,6,PIBA,1995,FALSE,10727,1,0.5,1.5,NA,,2,no
267,6,PIBA,2016,FALSE,10727,1,2.2,1.7,0,,2,no
268,6,PIBA,1995,FALSE,10727,1,35.8,10.7,NA,,2,no
268,6,PIBA,2016,FALSE,10727,1,45.3,15.8,0,,2,no
269,6,PIBA,1995,FALSE,10727,1,12.9,4.3,NA,3 STEMS,2,no
269,6,PIBA,2016,FALSE,10727,1,17.2,6.7,0,3 stems. DBH measured @ 1.5m due to joined stems,2,no
270,6,PIBA,1995,FALSE,10727,1,30.5,7.6,NA,,2,no
270,6,PIBA,2016,FALSE,10727,1,35.2,11.9,0,2 leaders,2,no
271,6,PIBA,2016,FALSE,10727,1,17.5,6.2,0,double stem,2,no
271,6,PIBA,1995,FALSE,10727,1,14,4.6,NA,DOUBLE STEM,2,no
272,6,PIBA,2016,FALSE,10727,1,3.5,2.2,0,,2,no
272,6,PIBA,1995,FALSE,10727,1,1.3,1.5,NA,,2,no
273,6,PIBA,1995,FALSE,10727,1,43.2,12.2,NA,,2,no
273,6,PIBA,2016,FALSE,10727,1,46.3,13.9,0,,2,no
274,6,PIBA,1995,FALSE,10727,1,48.5,12.2,NA,,2,no
274,6,PIBA,2016,FALSE,10727,1,52.4,14.1,0,DBH measured @ 1.6m due to joined trunks,2,no
275,6,PIBA,2016,FALSE,10727,1,10.9,3.6,0,upper bole wound. Chewing,2,no
275,6,PIBA,1995,FALSE,10727,1,6.1,3.4,NA,,2,no
276,6,PIBA,2016,FALSE,10727,1,57.6,16.8,0,,2,no
276,6,PIBA,1995,FALSE,10727,1,49,12.2,NA,,2,no
277,6,PIBA,1995,FALSE,10727,1,11.2,3.4,NA,,2,no
277,6,PIBA,2016,FALSE,10727,1,13.7,4.3,0,,2,no
278,6,PIBA,1995,FALSE,10727,1,21.8,7.6,NA,,2,no
278,6,PIBA,2016,FALSE,10727,1,27.5,10.6,0,,2,no
279,6,PIBA,1995,FALSE,10727,1,21.8,6.7,NA,,2,no
279,6,PIBA,2016,FALSE,10727,1,35.5,7.8,0,split bole-->inflated DBH,2,no
280,6,PIBA,2016,FALSE,10727,1,13.8,4.6,0,,2,no
280,6,PIBA,1995,FALSE,10727,1,8.4,3.7,NA,,2,no
281,6,PIBA,2016,FALSE,10727,1,3.8,10.5,0,,2,no
281,6,PIBA,1995,FALSE,10727,1,7.1,3,NA,,2,no
282,6,PIBA,2016,FALSE,10727,1,10.9,4.3,0,,2,no
282,6,PIBA,1995,FALSE,10727,1,5.1,3,NA,,2,no
283,6,PIBA,1995,FALSE,10727,1,16.5,5.5,NA,,2,no
283,6,PIBA,2016,FALSE,10727,1,20.5,7.6,0,,2,no
284,6,PIBA,2016,FALSE,10727,1,22.6,8.6,0,,2,no
284,6,PIBA,1995,FALSE,10727,1,18.8,7,NA,,2,no
285,6,PIAL,1995,FALSE,10727,1,16.3,6.4,NA,,2,no
285,6,PIAL,2016,FALSE,10727,1,18.6,7.0,0,12+ stems,2,no
286,6,PIAL,2016,FALSE,10727,1,32.1,10.5,0,,2,no
286,6,PIAL,1995,FALSE,10727,1,29.7,9.1,NA,,2,no
287,6,PIAL,1995,FALSE,10727,1,28.7,8.8,NA,,2,no
287,6,PIAL,2016,FALSE,10727,1,31.7,10.2,0,suspicious branch wound,2,no
288,6,PIBA,2016,FALSE,10727,1,0,1.3,0,,2,no
288,6,PIBA,1995,FALSE,10727,1,0,0.9,NA,,2,no
289,6,PIBA,2016,FALSE,10727,1,33.1,11.2,0,,2,no
289,6,PIBA,1995,FALSE,10727,1,27.9,8.8,NA,,2,no
290,6,PIBA,2016,FALSE,10727,1,3.4,2.2,0,,2,no
290,6,PIBA,1995,FALSE,10727,1,2,1.8,NA,,2,no
291,6,PIBA,1995,FALSE,10727,1,27.4,13.1,NA,,2,no
291,6,PIBA,2016,FALSE,10727,1,30.1,13.6,0,,2,no
292,6,PIBA,1995,FALSE,10727,1,5.6,2.1,NA,,2,no
292,6,PIBA,2016,FALSE,10727,1,13.6,1,0,broken top,2,no
293,6,PIBA,2016,FALSE,10727,1,0.8,1.5,0,,2,no
293,6,PIBA,1995,FALSE,10727,1,0.8,1.5,NA,,2,no
294,6,PIBA,2016,FALSE,10727,1,43.5,14.6,0,,2,no
294,6,PIBA,1995,FALSE,10727,1,38.1,12.2,NA,,2,no
295,6,PIBA,1995,FALSE,10727,1,63.8,18.6,NA,,2,no
295,6,PIBA,2016,FALSE,10727,1,70.9,17.3,0,,2,no
296,6,PIBA,1995,FALSE,10727,1,37.1,6.1,NA,,2,no
296,6,PIBA,2016,FALSE,10727,1,39.2,5.6,0,"broken top, new leader",2,no
297,6,PIBA,2016,FALSE,10727,1,2.7,2.2,0,,2,no
297,6,PIBA,1995,FALSE,10727,1,2,1.8,NA,,2,no
298,6,PIBA,2016,FALSE,10727,1,5.2,3,0,,2,no
298,6,PIBA,1995,FALSE,10727,1,4.6,2.1,NA,,2,no
299,6,PIBA,1995,FALSE,10727,1,10.9,4,NA,,2,no
299,6,PIBA,2016,FALSE,10727,1,18.5,5.5,0,curve in bole,2,no
300,7,PIMO,2013,FALSE,9300,1,75.6,,NA,,2,no
300,7,PIMO,1995,FALSE,9300,1,72.6,21.3,NA,,2,no
301,7,PIMO,2013,FALSE,9300,1,59.8,,NA,Original DBH in error,2,no
301,7,PIMO,1995,FALSE,9300,1,71.4,15.2,NA,,2,no
302,7,PIMO,2013,FALSE,9300,1,59.4,,NA,,2,no
302,7,PIMO,1995,FALSE,9300,1,56.4,12.2,NA,,2,no
303,7,PIMO,2013,FALSE,9300,1,34.5,,NA,,2,no
303,7,PIMO,1995,FALSE,9300,1,31,10.7,NA,,2,no
304,7,PIMO,2013,FALSE,9300,1,40.1,,NA,Misidentified - actually PIBA,2,no
304,7,PIMO,1995,FALSE,9300,1,38.6,15.2,NA,,2,no
305,7,PIMO,1995,FALSE,9300,1,49.5,18.3,NA,,2,no
305,7,PIMO,2013,FALSE,9300,1,51.9,,NA,,2,no
306,7,PIMO,2013,FALSE,9300,1,88.8,,NA,,2,no
306,7,PIMO,1995,FALSE,9300,1,87.4,14.3,NA,,2,no
307,7,PIMO,2013,FALSE,9300,1,53.9,,NA,Misidentified - actually PIBA,2,no
307,7,PIMO,1995,FALSE,9300,1,53.3,11.9,NA,,2,no
308,7,PIMO,1995,FALSE,9300,1,52.8,12.2,NA,,2,no
308,7,PIMO,2013,FALSE,9300,1,54.9,,NA,,2,no
309,7,PIMO,2013,FALSE,9300,1,90.8,,NA,"Producing lots of pitch, no other signs of stress",2,no
309,7,PIMO,1995,FALSE,9300,1,90.7,15.2,NA,,2,no
310,7,PIMO,2013,FALSE,9300,1,108.1,,NA,,2,no
310,7,PIMO,1995,FALSE,9300,1,105.9,19.8,NA,,2,no
311,7,PIMO,1995,FALSE,9300,1,35.8,13.7,NA,,2,no
311,7,PIMO,2013,FALSE,9300,1,39.2,,NA,,2,no
312,7,PIMO,2013,FALSE,9300,1,27.4,,NA,,2,no
312,7,PIMO,1995,FALSE,9300,1,24.9,11.3,NA,,2,no
313,7,PIMO,2013,FALSE,9300,1,1.8,0.9,NA,Prostrate; measured DBH up from along bole,2,no
313,7,PIMO,1995,FALSE,9300,1,0,0.9,NA,,2,no
314,7,PIMO,2013,FALSE,9300,1,86.4,,NA,,2,no
314,7,PIMO,1995,FALSE,9300,1,84.6,24.4,NA,,2,no
315,7,PIMO,2013,FALSE,9300,1,86.4,,NA,,2,no
315,7,PIMO,1995,FALSE,9300,1,83.1,21.3,NA,,2,no
316,7,PIMO,2013,FALSE,9300,1,29.5,,NA,,2,no
316,7,PIMO,1995,FALSE,9300,1,24.9,10.1,NA,,2,no
317,7,PIMO,2013,FALSE,9300,1,96.3,,NA,,2,no
317,7,PIMO,1995,FALSE,9300,1,93.2,22.9,NA,,2,no
318,7,PIMO,1995,FALSE,9300,1,54.1,17.7,NA,,2,no
318,7,PIMO,2013,FALSE,9300,1,55.5,,NA,"Paired with #20,21",2,no
319,7,PIMO,1995,FALSE,9300,1,43.4,15.2,NA,,2,no
319,7,PIMO,2013,FALSE,9300,1,45.5,,NA,"Paired with #19,21",2,no
320,7,PIMO,2013,FALSE,9300,1,46.2,,NA,"Paired with #19,20",2,no
320,7,PIMO,1995,FALSE,9300,1,44.5,15.2,NA,,2,no
321,7,PIMO,1995,FALSE,9300,1,123.2,22.9,NA,,2,no
321,7,PIMO,2013,FALSE,9300,1,124.1,,NA,,2,no
322,7,PIMO,1995,FALSE,9300,1,70.9,14.6,NA,,2,no
322,7,PIMO,2013,FALSE,9300,1,71.9,,NA,,2,no
323,7,PIMO,1995,FALSE,9300,1,134.1,21.3,NA,LIGHTNING STRUCK,2,no
323,7,PIMO,2013,FALSE,9300,1,136.2,,NA,,2,no
324,7,PIMO,1995,FALSE,9300,1,1,1.5,NA,,2,no
324,7,PIMO,2013,FALSE,9300,1,4,2.1,NA,Paired with #26,2,no
325,7,PIMO,1995,FALSE,9300,1,0.8,1.5,NA,,2,no
325,7,PIMO,2013,FALSE,9300,1,4.7,2.1,NA,Paired with #25,2,no
326,7,PIBA,1995,FALSE,9300,1,56.9,19.8,NA,,2,no
326,7,PIBA,2013,FALSE,9300,1,58.5,,NA,,2,no
327,7,PIMO,1995,FALSE,9300,1,0,1.2,NA,,2,no
327,7,PIMO,2013,FALSE,9300,1,6,2.4,NA,,2,no
328,7,PIMO,1995,FALSE,9300,1,118.1,19.2,NA,,2,no
328,7,PIMO,2013,FALSE,9300,1,119.1,,NA,,2,no
329,7,PIMO,2013,FALSE,9300,0,126.6,,NA,Dead and down; heart rot,2,no
329,7,PIMO,1995,FALSE,9300,1,124.7,17.7,NA,DOUBLE TREE,2,no
330,8,PIBA,1995,FALSE,11190,1,119.4,10.7,NA,,2,no
330,8,PIBA,2015,FALSE,11190,1,124.2,12.7,0,,2,no
331,8,PIBA,1995,FALSE,11190,1,71.9,9.1,NA,,2,no
331,8,PIBA,2015,FALSE,11190,1,74.8,10.5,0,,2,no
332,8,PIBA,2015,FALSE,11190,1,74.4,12.6,0,,2,no
332,8,PIBA,1995,FALSE,11190,1,72.4,10.7,NA,,2,no
333,8,PIBA,2015,FALSE,11190,1,116.9,11.1,0,Old dead leaders x2,2,no
333,8,PIBA,1995,FALSE,11190,1,120.7,9.1,NA,,2,no
334,8,PIBA,1995,FALSE,11190,1,0.8,1.5,NA,,2,no
334,8,PIBA,2015,FALSE,11190,1,2.1,1.7,0,Old dead leader.,2,no
335,8,PIBA,1995,FALSE,11190,1,16.3,6.1,NA,,2,no
335,8,PIBA,2015,FALSE,11190,1,19,6.1,0,,2,no
336,8,PIBA,2015,FALSE,11190,1,14.9,5.9,0,,2,no
336,8,PIBA,1995,FALSE,11190,1,12.9,4.9,NA,,2,no
337,8,PIBA,2015,FALSE,11190,1,79.8,12.4,0,,2,no
337,8,PIBA,1995,FALSE,11190,1,75.9,9.8,NA,,2,no
338,8,PIBA,1995,FALSE,11190,1,95.5,13.7,NA,,2,no
338,8,PIBA,2015,FALSE,11190,1,97.5,16.4,0,,2,no
339,8,PIBA,2015,FALSE,11190,1,22.9,6.3,0,,2,no
339,8,PIBA,1995,FALSE,11190,1,17.8,5.5,NA,DOUBLE BOLE,2,no
340,8,PIBA,2015,FALSE,11190,1,13.5,5.1,0,,2,no
340,8,PIBA,1995,FALSE,11190,1,11.9,4.9,NA,,2,no
341,8,PIBA,2015,FALSE,11190,1,47.1,11.9,0,,2,no
341,8,PIBA,1995,FALSE,11190,1,44.7,6.7,NA,,2,no
342,8,PIBA,2015,FALSE,11190,1,0,1.2,0,Yellowing needles.,2,no
342,8,PIBA,1995,FALSE,11190,1,0,0.9,NA,,2,no
343,8,PIBA,1995,FALSE,11190,1,0,0.9,NA,,2,no
343,8,PIBA,2015,FALSE,11190,1,1.6,1.7,0,,2,no
344,8,PIBA,1995,FALSE,11190,1,6.9,2.4,NA,,2,no
344,8,PIBA,2015,FALSE,11190,1,10.4,3,0,,2,no
345,8,PIBA,1995,FALSE,11190,1,4.8,2.1,NA,,2,no
345,8,PIBA,2015,FALSE,11190,2,4.2,1.6,0,SD; Break at 1.6m Dead,2,no
346,8,PIBA,2015,FALSE,11190,1,19.4,5.2,0,,2,no
346,8,PIBA,1995,FALSE,11190,1,22.6,4.9,NA,,2,no
347,8,PIBA,2015,FALSE,11190,1,18.3,4.9,0,Dead top.,2,no
347,8,PIBA,1995,FALSE,11190,1,15.8,5.5,NA,DEAD TOP,2,no
348,8,PIBA,1995,FALSE,11190,1,4.3,1.8,NA,,2,no
348,8,PIBA,2015,FALSE,11190,1,5.1,2,0,Old dead top.,2,no
349,8,PIBA,2015,FALSE,11190,1,3.7,2.3,0,Brown felt blight.,2,no
349,8,PIBA,1995,FALSE,11190,1,1.3,1.5,NA,,2,no
350,8,PIBA,2015,FALSE,11190,1,10.6,2.2,0,Yellowing needles. Height taken of shorter bole.,2,no
350,8,PIBA,1995,FALSE,11190,1,8.1,2.4,NA,DOUBLE BOLE,2,no
351,8,PIBA,1995,FALSE,11190,1,3.3,1.8,NA,,2,no
351,8,PIBA,2015,FALSE,11190,1,10.2,2.5,0,,2,no
352,8,PIBA,1995,FALSE,11190,1,8.6,2.7,NA,,2,no
352,8,PIBA,2015,FALSE,11190,1,5.8,3.6,0,Yellowing needles,2,no
353,8,PIBA,1995,FALSE,11190,1,5.3,2.1,NA,,2,no
353,8,PIBA,2015,FALSE,11190,2,5,2.3,0,SD; Unk. Cause of death,2,no
354,8,PIBA,2015,FALSE,11190,1,12.2,4.1,0,,2,no
354,8,PIBA,1995,FALSE,11190,1,10.7,3.4,NA,,2,no
355,8,PIBA,2015,FALSE,11190,1,14,5,0,,2,no
355,8,PIBA,1995,FALSE,11190,1,9.6,3.7,NA,,2,no
356,8,PIBA,2015,FALSE,11190,1,18.3,6.8,0,,2,no
356,8,PIBA,1995,FALSE,11190,1,16.8,5.5,NA,,2,no
357,8,PIBA,1995,FALSE,11190,1,3.3,1.8,NA,BROWN FELT BLIGHT,2,no
357,8,PIBA,2015,FALSE,11190,1,5.6,2.5,0,Swelling and pitch at DBH,2,no
